date,open,high,low,close,volume
2023-07-04,291.92,293.26,271.2,272.41,88101.38290471
2023-07-05,272.41,278.72,248.43,272.14,171259.1871267
2023-07-06,271.94,303.52,268.03,274.92,248123.07586519
2023-07-07,275.14,289.21,272.33,278.52,103836.07211697
2023-07-08,278.54,283.14,261.82,271.94,55440.05760539
2023-07-09,271.94,279.4,262.09,265.61,48092.30954955
2023-07-10,265.63,287.68,258.36,274.88,110404.71977518
2023-07-11,274.88,277.58,270.24,274.05,38439.94478494
2023-07-12,274.07,295,272.76,282.16,105472.98212166
2023-07-13,282.23,292.39,269.11,274.18,123100.83467429
2023-07-14,274.18,278.27,254.19,264.5,88610.77827666
2023-07-15,264.11,264.12,245.78,253.48,45383.79546942
2023-07-16,253.43,261.31,247.52,250.03,53705.64981387
2023-07-17,249.96,254.67,235.61,242.14,61312.04208107
2023-07-18,242.05,248.08,231.61,243.7,61793.4581231
2023-07-19,243.75,252.12,241.16,243.98,36664.7069788
2023-07-20,243.93,255.25,240.26,244.23,43050.16943806
2023-07-21,244.2,248.22,241.49,246.14,26389.85140138
2023-07-22,246.1,247.85,237.36,239.6,21093.77081582
2023-07-23,239.55,255.6,238.61,249.51,35789.99346361
2023-07-24,249.51,253.89,235.78,238.49,41462.26835352
2023-07-25,238.46,239.64,231.94,237.04,28306.32097237
2023-07-26,237.05,244.77,233.6,242.06,49722.09377014
2023-07-27,242.11,249.52,240.67,245.24,51554.77353863
2023-07-28,245.22,245.48,240.75,240.96,27491.77910415
2023-07-29,240.97,242.52,238.34,241.94,23545.40062089
2023-07-30,242,266.29,241.1,253.02,59551.04462156
2023-07-31,253,259.49,242.42,247.92,73540.47977843
2023-08-01,247.92,248.84,238.56,244.92,41151.26579423
2023-08-02,244.87,246.8,220.91,229.06,43563.96902245
2023-08-03,229.03,231.59,222.63,225.07,28568.95199869
2023-08-04,225.08,229.79,220.56,227.32,32490.12470756
2023-08-05,227.39,228.68,222.99,226.57,25615.43721872
2023-08-06,226.59,228.33,221.23,222.71,17685.30554215
2023-08-07,222.7,245.04,217.45,237.48,84517.69829167
2023-08-08,237.47,249.3,234.46,238.6,63853.95919468
2023-08-09,238.63,239.8,233.62,238.61,28255.84573057
2023-08-10,238.64,240.3,230.25,231.75,27063.94459014
2023-08-11,231.74,232.77,227.05,228.79,18616.70774387
2023-08-12,228.85,230.85,227.29,228.49,9722.17342151
2023-08-13,228.52,230.89,224.85,228.26,18362.93522427
2023-08-14,228.17,230.96,225.28,229.87,20741.78613545
2023-08-15,229.82,236.99,225.25,228.52,41020.20407826
2023-08-16,228.52,231.03,200.43,207.85,46550.15031902
2023-08-17,207.96,211.14,164.16,183.95,71581.49184159
2023-08-18,184.09,191.5,178.47,187.36,48755.51371288
2023-08-19,187.34,192,184.3,187.19,20243.59332348
2023-08-20,187.17,190.78,186.57,188.87,13873.33418809
2023-08-21,188.87,199.4,180.6,185.75,27261.75561545
2023-08-22,185.77,188.15,176.75,184.88,20632.24946761
2023-08-23,184.97,196.56,184.66,193.76,26289.28620613
2023-08-24,193.73,195.04,188.6,194.04,17999.69900002
2023-08-25,194.05,194.5,188.22,191.99,15814.84242024
2023-08-26,192,192.22,188.76,190.04,6806.97314246
2023-08-27,190,201.6,189.92,197.68,14675.74492384
2023-08-28,197.64,197.93,187.27,190.47,23382.37216531
2023-08-29,190.46,228.46,188.76,225.17,77406.04309325
2023-08-30,225.23,225.86,211.42,216,35222.72761839
2023-08-31,216.03,222.8,203.01,207.56,43885.63617289
2023-09-01,207.57,210.95,197.61,199.62,27915.86911627
2023-09-02,199.6,201.73,190.89,195.03,28148.66914529
2023-09-03,195.08,198.13,191.22,196.12,14230.84479978
2023-09-04,196.19,199.2,189.84,193.7,23902.28970064
2023-09-05,193.74,195,189.33,192,15656.00573234
2023-09-06,191.99,195.61,189.46,193.01,19056.98288157
2023-09-07,193.01,194.37,189.88,193.61,13465.09098483
2023-09-08,193.63,197.06,190.57,193.17,21685.49174569
2023-09-09,193.17,196.41,190.92,193.05,11628.1304416
2023-09-10,193.02,193.06,183.61,190.24,24157.75187583
2023-09-11,190.28,191.71,180.48,184.21,25400.66771103
2023-09-12,184.28,210.41,184,198.36,63844.07577842
2023-09-13,198.32,207,195.78,199.54,48969.55610175
2023-09-14,199.54,210.6,198.63,207.93,38297.93488888
2023-09-15,207.93,225.8,206.1,217.14,51346.90650764
2023-09-16,217.11,223.63,212.88,214.81,37010.53177778
2023-09-17,214.82,214.82,205.31,210.02,28572.80441486
2023-09-18,210.07,225.55,207.52,217.42,57628.8330325
2023-09-19,217.32,222.47,214.67,218.84,26277.95246648
2023-09-20,218.85,221.04,211.53,215.45,31961.96426007
2023-09-21,215.51,215.86,205.81,208.54,23801.45999182
2023-09-22,208.55,210.12,204.26,207.78,21807.49880106
2023-09-23,207.84,209.64,206.62,208.24,9069.49784753
2023-09-24,208.18,210,203.02,204.75,11495.28431405
2023-09-25,204.72,213.59,201.94,210.3,17286.23042153
2023-09-26,210.31,215.65,209.52,214.57,22513.16886195
2023-09-27,214.6,236.86,213.27,229.19,75292.43237614
2023-09-28,229.18,245.32,227.75,238.7,80338.25210522
2023-09-29,238.75,241.24,228.95,234.97,41378.60437182
2023-09-30,234.95,239.39,231.92,234,20659.15992022
2023-10-01,233.89,245,232.87,242.23,46000.11885892
2023-10-02,242.22,255.85,240.48,246.43,99893.35890692
2023-10-03,246.47,251.48,227.53,230.37,45590.19640377
2023-10-04,230.29,234.2,223.8,233.17,26951.42422351
2023-10-05,233.2,234.89,225.28,230.96,21542.34414375
2023-10-06,231.05,234.06,226.08,230.92,17149.39079346
2023-10-07,230.91,236.42,228.5,230.44,9935.963964
2023-10-08,230.53,233.13,226.7,228.09,9270.86625843
2023-10-09,227.99,229.17,211.2,218.59,26277.74151081
2023-10-10,218.52,220.45,210.21,212.26,23624.47743803
2023-10-11,212.27,217.06,206.5,214.11,19766.54502111
2023-10-12,213.95,217.34,207.9,214.05,19098.93210863
2023-10-13,214.05,219,211.7,217.27,17522.78276827
2023-10-14,217.57,218.33,214.22,214.49,8314.73575706
2023-10-15,214.55,216.83,212.75,215.25,9680.13246264
2023-10-16,215.26,249.83,214.87,230.96,70603.3794618
